test_id,wp_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,connection_type,isp_name,is_isp,network_operator_name,manufacturer,device_name,hardware_version,firmware_version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
75375213,6048558,"2019-09-02 09:06:23","213.87.xxx.xxx",4843,988,118,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.003,82.926,0.506059,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630102"
75375215,6048558,"2019-09-02 09:07:02","213.87.xxx.xxx",1827,591,133,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.003,82.926,0.506059,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630102"
75375216,5981153,"2019-09-02 09:07:26","46.203.xxx.xxx",4559,4004,66,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar","Ukraine","UA","Kyiv city","30","Kyiv",50.433,30.516,1.19122,8,"PJSC Ukrtelecom","1","MTS UKR-3Mob","Microsoft","RM-1077_1017","2.1.2.0","02177.00000.15184.36002",2,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000"
75375223,4780053,"2019-09-02 09:09:27","37.73.xxx.xxx",719,297,68,"Cherkasy","Ukraine","UA",49.4444,32.0598,"McLaut","Ukraine","UA","Cherkas'ka oblast","71","Kamianka",49.026,32.090,28.9114,8,"lifecell","1","life:)","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"Kam'yanka, Cherkas'ka oblast, Ukraine","Kam'yanka","locality","Ukraine","UA","Cherkas'ka oblast","Kam'yans'kyi district","","20800"
75375225,4780053,"2019-09-02 09:10:08","37.73.xxx.xxx",2860,338,67,"Cherkasy","Ukraine","UA",49.4444,32.0598,"McLaut","Ukraine","UA","Cherkas'ka oblast","71","Kamianka",49.026,32.090,28.9114,8,"lifecell","1","life:)","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"Kam'yanka, Cherkas'ka oblast, Ukraine","Kam'yanka","locality","Ukraine","UA","Cherkas'ka oblast","Kam'yans'kyi district","","20800"
75375228,6043622,"2019-09-02 09:13:55","83.220.xxx.xxx",5487,917,100,"Luga","Russia","RU",58.7333,29.8500,"LugLink.Net","Russia","RU","Novgorod Oblast","NGR","Vitebskaya",58.004,29.979,50.6363,8,"VimpelCom","1","Beeline","NOKIA","RM-994_eu_belarus_russia_207","2.0.0.0","3058.50000.1424.0004",1,"Soletsky District, Novgorod Oblast, Russia","Soletsky District","administrative_area_level_2","Russia","RU","Novgorod Oblast","Soletsky District","","175032"
75375239,6048523,"2019-09-02 09:20:57","217.66.xxx.xxx",4513,6194,66,"Saint Petersburg","Russia","RU",59.9333,30.3333,"UNIS","Russia","RU","St Petersburg","SPE","St Petersburg",59.898,30.261,3.47225,11,"MTS PJSC","1","MTS RUS","NOKIA","RM-1045_1094","2.0.0.2","02540.00019.15236.45004",2,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099"
75375241,4236159,"2019-09-02 09:22:12","31.66.xxx.xxx",67040,5593,78,"Slough","United Kingdom","GB",51.5100,-0.5900,"GTT.net","United Kingdom","GB","Hertfordshire","HRT","Chorleywood",51.653,-0.518,10.3765,11,"EE Mobile","1","EE","Microsoft","RM-1104_15234","2.1.1.2","01078.00053.16236.35007",1,"Rickmansworth WD3, UK","Chorleywood","locality","United Kingdom","GB","England","Hertfordshire","Three Rivers District, Chorleywood","WD3"
75375246,5912185,"2019-09-02 09:24:35","176.59.xxx.xxx",20751,5281,83,"Rostov-on-Don","Russian Federation","RU",47.2333,39.7000,"Rostelecom","Russia","RU","Rostov Oblast","ROS","Bataysk",47.160,39.730,5.26254,11,"T2 Mobile LLC","1","Rostelecom","Microsoft","RM-1075_1017","2.1.9.2","02177.00000.15184.36002",2,"Azovsky District, Rostov Oblast, Russia","Azovsky District","administrative_area_level_2","Russia","RU","Rostov Oblast","Azovsky District","","346885"
75375247,5947035,"2019-09-02 09:25:22","178.133.xxx.xxx",0,54,94,"Chernihiv","Ukraine","UA",51.4857,31.3079,"http://ultranet.com.ua","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,79.3734,8,"PrJSC VF UKRAINE","1","UMC","Microsoft","RM-1067_1019","2.4.0.0","02177.00000.15184.36002",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75375251,5947035,"2019-09-02 09:26:07","178.133.xxx.xxx",12646,3583,109,"Chernihiv","Ukraine","UA",51.4857,31.3079,"http://ultranet.com.ua","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,79.3734,8,"PrJSC VF UKRAINE","1","UMC","Microsoft","RM-1067_1019","2.4.0.0","02177.00000.15184.36002",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75375253,5947035,"2019-09-02 09:26:44","178.133.xxx.xxx",13603,3202,109,"Chernihiv","Ukraine","UA",51.4857,31.3079,"http://ultranet.com.ua","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,79.3734,8,"PrJSC VF UKRAINE","1","UMC","Microsoft","RM-1067_1019","2.4.0.0","02177.00000.15184.36002",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75375255,6028073,"2019-09-02 09:26:57","37.32.xxx.xxx",908,737,98,"Rossano Veneto","Italy","IT",45.7000,11.8000,"Flynet.it","Italy","IT","Veneto","34","Cavasagra",45.662,12.077,13.6718,11,"PostePay S.p.A.","1","PosteMobile","Microsoft","RM-1072_1011","2.1.0.2","02177.00000.15184.36003",1,"31036 Ospedaletto TV, Italy","Ospedaletto","locality","Italy","IT","Veneto","Province of Treviso","Istrana","31036"
75375258,6048474,"2019-09-02 09:28:30","91.252.xxx.xxx",354,1183,215,"Niscemi","IT","IT",37.1486,14.3878,"We-Link srl","Italy","IT","Sicily","82","Pietraperzia",37.416,14.135,23.137,8,"Wind Tre","1","3 ITA","NOKIA","RM-914_eu_italy_215","1.5.0.9","3058.50000.1430.0005",1,"94016 Pietraperzia EN, Italy","Pietraperzia","locality","Italy","IT","Sicily","Province of Enna","Pietraperzia","94016"
75375259,6046540,"2019-09-02 09:29:11","213.205.xxx.xxx",34227,10104,82,"Liverpool","United Kingdom","GB",53.4000,-3.0000,"Linix Ltd","United Kingdom","GB","Liverpool","LIV","Liverpool",53.413,-2.838,6.72077,11,"EE Mobile","1","BT","NOKIA","RM-984_1037","1.0.0.0","02177.00000.15184.36007",1,"Liverpool, Merseyside L36, UK","Liverpool","locality","United Kingdom","GB","England","Merseyside","","L36"
75375260,6048399,"2019-09-02 09:31:21","176.59.xxx.xxx",4355,951,150,"Orenburg","Russian Federation","RU",51.7833,55.1000,"Focuslife","Russia","RU","Orenburg Oblast","ORE","Sukhorechka",51.367,55.153,28.8524,11,"Tele2 Russia","1","Tele2","NOKIA","RM-1045_1094","2.0.0.2","02540.00019.15236.45004",1,"Maloprudnyy, Orenburgskaya oblast', Russia, 461511","Maloprudnyy","locality","Russia","RU","Orenburg Oblast","Sol-Iletsky District","","461511"
75375262,6041936,"2019-09-02 09:33:16","37.160.xxx.xxx",4739,1123,99,"Trieste","Italy","IT",45.6495,13.7768,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,191.639,8,"Iliad Italia","1","Iliad","NOKIA","RM-976_1098","3.0.0.0","02040.00021.15162.50005",2,"Italy","Italy","country","Italy","IT","","","",""
75375264,2108132,"2019-09-02 09:34:14","164.127.xxx.xxx",1538,136,65,"Siedlce","Poland","PL",52.1500,22.2667,"Media Telekom Sp. z o. o.","Poland","PL","Masovian Voivodeship","MZ","Siedlce",52.160,22.267,0.713051,8,"Play","1","PLAY","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"08, Poland","Siedlce","locality","Poland","PL","Masovian Voivodeship","Siedlce County","Gmina Siedlce","08"
75375268,2108132,"2019-09-02 09:35:34","164.127.xxx.xxx",2371,0,83,"Siedlce","Poland","PL",52.1500,22.2667,"Media Telekom Sp. z o. o.","Poland","PL","Masovian Voivodeship","MZ","Siedlce",52.160,22.268,0.70097,8,"Play","1","PLAY","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"08, Poland","Siedlce","locality","Poland","PL","Masovian Voivodeship","Siedlce County","Gmina Siedlce","08"
75375272,2108132,"2019-09-02 09:36:55","164.127.xxx.xxx",0,0,0,"Siedlce","Poland","PL",52.1500,22.2667,"Media Telekom Sp. z o. o.","Poland","PL","Masovian Voivodeship","MZ","Siedlce",52.160,22.267,0.69891,8,"Play","1","PLAY","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"08, Poland","Siedlce","locality","Poland","PL","Masovian Voivodeship","Siedlce County","Gmina Siedlce","08"
75375273,2108132,"2019-09-02 09:38:10","164.127.xxx.xxx",1257,638,68,"Siedlce","Poland","PL",52.1500,22.2667,"Media Telekom Sp. z o. o.","Poland","PL","Masovian Voivodeship","MZ","Siedlce",52.160,22.268,0.69378,8,"Play","1","PLAY","NOKIA","RM-978_1061","3.0.4.0","02040.00021.15053.36003",1,"08, Poland","Siedlce","locality","Poland","PL","Masovian Voivodeship","Siedlce County","Gmina Siedlce","08"
75375277,4156080,"2019-09-02 09:40:25","31.217.xxx.xxx",6831,8894,79,"Zagreb","Croatia","HR",45.8167,15.9833,"Hrvatski Telekom d.d.","Croatia","HR","Krapina-Zagorje County","02","Oroslavje",45.991,15.916,12.543,11,"Hrvatski Telekom - mobile broadband","1","HT HR","NOKIA","RM-941_eu_croatia_929","3.0.0.0","3058.50000.1424.0004",1,"Oroslavje, Croatia","Oroslavje","locality","Croatia","HR","Krapina-Zagorje County","Općina Oroslavje","","49243"
75375283,6048170,"2019-09-02 09:45:04","46.211.xxx.xxx",0,0,802,"Vinnytsia","Ukraine","UA",49.2333,28.4833,"Besthosting","Ukraine","UA","Vinnyts'ka oblast","05","Vinnytsia",49.238,28.535,2.3826,6,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-892_eu_moldova_ukraine_316","0.5.0.1","3051.50009.1451.1004",1,"Vinnytsia, Vinnyts'ka oblast, Ukraine","Vinnytsia","locality","Ukraine","UA","Vinnyts'ka oblast","","","21000"
75375285,6048582,"2019-09-02 09:45:51","37.164.xxx.xxx",4209,2468,119,"Bordeaux","France","FR",44.8378,-0.5792,"TELICITY Communications","France","FR","UNKNOWN","??","UNKNOWN",48.858,2.338,310.409,11,"Free Mobile SAS","1","Free","NOKIA","RM-1038_1028","3.0.0.0","02177.00000.15184.36004",2,"France","France","country","France","FR","","","",""
75375290,4390585,"2019-09-02 09:48:57","151.251.xxx.xxx",0,62,82,"Karnobat","Bulgaria","BG",42.6511,26.9804,"KarnobatNet","Bulgaria","BG","Burgas","02","Karnobat",42.651,26.990,0.49352,8,"A1 Bulgaria","1","A1 BG","NOKIA","RM-914_eu_italy_283","1.5.0.1","3058.50000.1425.0013",1,"8400 Karnobat, Bulgaria","Karnobat","locality","Bulgaria","BG","Burgas","Karnobat","","8400"
75375294,6033263,"2019-09-02 09:49:32","151.57.xxx.xxx",3333,2408,134,"Roma","Italy","IT",41.9028,12.4964,"Alida SRL","Italy","IT","Lazio","62","Campagnano di Roma",42.115,12.362,16.2549,8,"Wind Tre","1","I WIND","NOKIA","RM-976_1096","4.0.0.0","02040.00019.14484.24004",1,"Campagnano di Roma, Metropolitan City of Rome, Italy","Campagnano di Roma","administrative_area_level_3","Italy","IT","Lazio","Metropolitan City of Rome","Campagnano di Roma","00063"
75375306,4390585,"2019-09-02 09:54:42","151.251.xxx.xxx",0,59,81,"Karnobat","Bulgaria","BG",42.6511,26.9804,"KarnobatNet","Bulgaria","BG","Burgas","02","Karnobat",42.651,26.991,0.554597,8,"A1 Bulgaria","1","A1 BG","NOKIA","RM-914_eu_italy_283","1.5.0.1","3058.50000.1425.0013",1,"8400 Karnobat, Bulgaria","Karnobat","locality","Bulgaria","BG","Burgas","Karnobat","","8400"
75375310,5963331,"2019-09-02 09:55:53","37.163.xxx.xxx",22002,12730,115,"Milano","Italy","IT",45.4654,9.1859,"SIPORTAL SRL","Italy","IT","Lombardy","25","Rho",45.517,9.089,5.91337,11,"Iliad Italia","1","Iliad","NOKIA","RM-1038_1012","3.0.0.0","02177.00000.15184.36004",1,"Pero MI, Italy","Pero","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Pero","20016"
75375324,6048151,"2019-09-02 10:02:57","115.164.xxx.xxx",38516,17086,41,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Selangor","10","Puchong Batu Dua Belas",3.026,101.627,4.19574,11,"DIGI","1","DiGi","NOKIA","RM-1045_1024","2.0.0.3","02540.00019.15235.40005",1,"Puchong, Selangor, Malaysia","Puchong","locality","Malaysia","MY","Selangor","","","47100"
75375325,6048151,"2019-09-02 10:03:12","115.164.xxx.xxx",60282,11602,49,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Selangor","10","Puchong Batu Dua Belas",3.026,101.627,4.19574,11,"DIGI","1","DiGi","NOKIA","RM-1045_1024","2.0.0.3","02540.00019.15235.40005",1,"Puchong, Selangor, Malaysia","Puchong","locality","Malaysia","MY","Selangor","","","47100"
75375327,6048584,"2019-09-02 10:03:29","2.77.xxx.xxx",3333,1205,100,"Petropavl","Kazakhstan","KZ",54.8732,69.1505,"KCell JSC","Kazakhstan","KZ","North Kazakhstan Region","SEV","Pokrovka",54.212,67.816,70.4031,8,"Kcell JSC","1","ACTIV","NOKIA","RM-974_1162","4.1.0.0","02040.00021.15053.36002",1,"Nikolaevka 150000, Kazakhstan","Nikolaevka","locality","Kazakhstan","KZ","North Kazakhstan Region","Esil District","","150000"
75375343,5982828,"2019-09-02 10:08:27","89.144.xxx.xxx",8694,4928,119,"Frankfurt","Germany","DE",50.1109,8.6821,"MK Netzdienste","Germany","DE","Hesse","HE","Weilburg",50.478,8.285,30.8824,8,"Telekom Austria","1","Vodafone.de","NOKIA","RM-937_apac_hong_kong_222","5.0.0.1","02540.00019.15053.26006",1,"Weilburg, Germany","Weilburg","locality","Germany","DE","Hesse","Giessen","Limburg-Weilburg","35781"
75375346,5104426,"2019-09-02 10:11:35","188.170.xxx.xxx",5717,12893,82,"Kirishi","Russian Federation","RU",59.4500,32.0000,"OOO TK TOR","Russia","RU","Leningrad Oblast","LEN","Kirishi",59.519,31.867,6.70835,11,"PJSC MegaFon","1","MegaFon","Microsoft","RM-1075_1017","2.1.9.2","02177.00000.15184.36002",1,"Kirishsky District, Leningrad Oblast, Russia","Kirishsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirishsky District","","187128"
75375347,4343430,"2019-09-02 10:11:41","176.59.xxx.xxx",3916,4940,65,"Kirishi","Russian Federation","RU",59.4500,32.0000,"OOO TK TOR","Russia","RU","Leningrad Oblast","LEN","Kirishi",59.519,31.867,6.69825,8,"T2 Mobile LLC","1","Tele2","NOKIA","RM-978_1061","4.0.5.0","02040.00021.15053.36003",1,"Kirishsky District, Leningrad Oblast, Russia","Kirishsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirishsky District","","187128"
75375350,5982226,"2019-09-02 10:13:05","197.16.xxx.xxx",28932,18586,53,"Sousse","Tunisia","TN",35.8333,10.6333,"Ooredoo","Tunisia","TN","UNKNOWN","??","UNKNOWN",34.000,9.000,157.037,11,"Ooredoo Tunisia","1","Ooredoo TN","NOKIA","RM-974_1067","4.1.0.0","02040.00021.15053.36004",2,"Tunisia","Tunisia","country","Tunisia","TN","","","",""
75375351,5790244,"2019-09-02 10:13:18","109.240.xxx.xxx",1880,1659,132,"Helsinki","Finland","FI",60.1708,24.9375,"TruongFI","Finland","FI","Uusimaa","18","Helsinki",60.236,25.077,6.60706,11,"Telia Finland Oyj","1","Telia FI","Microsoft","RM-1104_15218","2.1.1.2","01078.00053.16236.35020",1,"Helsinki, Finland","Helsinki","locality","Finland","FI","Uusimaa","Helsinki","Helsinki","00940"
75375358,6013382,"2019-09-02 10:21:03","151.38.xxx.xxx",8935,5839,99,"Livorno","Italy","IT",43.5500,10.3167,"IVO by D.t.s. S.r.l.","Italy","IT","Tuscany","52","Livorno",43.535,10.341,1.58846,11,"Wind Tre","1","I WIND","NOKIA","RM-974_1118","4.1.0.0","02040.00019.14484.24002",1,"Livorno LI, Italy","Livorno","locality","Italy","IT","Tuscany","Province of Livorno","Livorno","57124"
75375360,5982226,"2019-09-02 10:21:36","197.16.xxx.xxx",32112,18847,65,"Sousse","Tunisia","TN",35.8333,10.6333,"Ooredoo","Tunisia","TN","UNKNOWN","??","UNKNOWN",34.000,9.000,157.037,11,"Ooredoo Tunisia","1","Ooredoo TN","NOKIA","RM-974_1067","4.1.0.0","02040.00021.15053.36004",2,"Tunisia","Tunisia","country","Tunisia","TN","","","",""
75375362,5982226,"2019-09-02 10:22:37","197.16.xxx.xxx",33095,18287,50,"Tunis","Tunisia","TN",36.8000,10.1833,"Ooredoo","Tunisia","TN","UNKNOWN","??","UNKNOWN",34.000,9.000,204.841,11,"Ooredoo Tunisia","1","Ooredoo TN","NOKIA","RM-974_1067","4.1.0.0","02040.00021.15053.36004",2,"Tunisia","Tunisia","country","Tunisia","TN","","","",""
75375364,6047741,"2019-09-02 10:25:21","5.90.xxx.xxx",3018,5885,93,"Milano","Italy","IT",45.4654,9.1859,"Nethive SRL","Italy","IT","Lombardy","25","Milan",45.470,9.188,0.394347,8,"Vodafone Italia","1","ho.","Microsoft","RM-1031_1026","1.0.0.0","02074.00000.15234.28004",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20121"
75375365,5084497,"2019-09-02 10:26:37","37.160.xxx.xxx",33886,10809,116,"Cagliari","Italy","IT",39.2238,9.1219,"Telecom Italia S.p.A.","Italy","IT","Sardinia","88","Selargius",39.254,9.161,2.96702,11,"Iliad Italia","1","Iliad","NOKIA","RM-984_1061","1.0.0.0","02177.00000.15184.36003",1,"Selargius CA, Italy","Selargius","locality","Italy","IT","Sardinia","Province of Cagliari","Selargius","09047"
75375367,4965295,"2019-09-02 10:28:04","188.170.xxx.xxx",10928,4246,62,"Rostov On Don","Russia","RU",47.2357,39.7015,"Beeline","Russia","RU","Rostov Oblast","ROS","UNKNOWN",47.235,39.720,0.887842,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-1045_1094","2.0.0.1","02540.00019.15053.26003",2,"Rostov Oblast, Russia","Rostov Oblast","administrative_area_level_1","Russia","RU","Rostov Oblast","","",""
75375368,6043157,"2019-09-02 10:28:36","109.42.xxx.xxx",6962,3584,93,"Frankfurt","Germany","DE",50.1109,8.6821,"Vodafone DE","Germany","DE","Baden-Württemberg","BW","Ohringen",49.191,9.505,73.4942,8,"Vodafone GmbH","1","Vodafone.de","Microsoft","RM-1067_1013","2.4.0.0","02177.00000.15184.36002",1,"Öhringen, Germany","Öhringen","locality","Germany","DE","Baden-Württemberg","Stuttgart","Hohenlohe","74613"
75375370,5943528,"2019-09-02 10:29:26","191.106.xxx.xxx",9425,2466,117,"Medellin","Colombia","CO",6.2442,-75.5906,"INTERNEXA","Colombia","CO","Antioquia","ANT","Medellín",6.230,-75.537,3.78198,11,"Movistar Colombia","1","Movistar","Microsoft","RM-1073_1004","2.1.4.0","02177.00000.15184.36016",1,"Medellín, Medellin, Antioquia, Colombia","Medellín","locality","Colombia","CO","Antioquia","Medellin","","050014"
75375373,6034423,"2019-09-02 10:30:26","89.204.xxx.xxx",0,0,81,"Verden","Germany","DE",52.9233,9.2350,"Marco Bungalski GmbH","Germany","DE","Lower Saxony","NI","Hemmingen",52.324,9.741,46.5767,8,"O2 Deutschland","1","o2 - de+","NOKIA","RM-877_nam_att_205","3.3.0.3","3051.50009.1451.1001",2,"Hemmingen, Germany","Hemmingen","locality","Germany","DE","Lower Saxony","Region Hannover","","30966"
75375388,5728897,"2019-09-02 10:37:44","176.59.xxx.xxx",3036,345,149,"Taman","Russian Federation","RU",45.2120,36.7103,"BCLan","Russia","RU","Krasnodar Krai","KDA","Temryuk",45.279,37.372,32.5759,8,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1127_15447","2.0.0.0","01078.00042.16352.50006",1,"Temryuk, Krasnodar Krai, Russia","Temryuk","locality","Russia","RU","Krasnodar Krai","Temryuksky District","","353500"
75375392,6029262,"2019-09-02 10:39:32","91.252.xxx.xxx",3145,2886,300,"Lecce","Italy","IT",40.3500,18.1667,"WicitY","Italy","IT","Apulia","75","Casalabate",40.494,18.114,10.3544,8,"Wind Tre","1","3 ITA","NOKIA","RM-914_eu_italy_247","1.5.0.1","3058.50000.1430.0007",1,"Casalabate LE, Italy","Casalabate","locality","Italy","IT","Apulia","Province of Lecce","Lecce","73100"
75375393,5638111,"2019-09-02 10:40:27","5.90.xxx.xxx",30731,14342,117,"Milano","Italy","IT",45.4654,9.1859,"Fiber Telecom SPA","Italy","IT","Lombardy","25","Milan",45.470,9.188,0.394347,11,"Vodafone Italia","1","1 MOBILE","NOKIA","RM-937_eu_italy_9994","5.0.0.1","02540.00019.15053.26004",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20121"
75375401,5992822,"2019-09-02 10:43:52","37.163.xxx.xxx",12382,16392,125,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,11,"Iliad Italia","1","Iliad","NOKIA","RM-974_1176","6.1.0.0","02040.00019.14484.24001",2,"Italy","Italy","country","Italy","IT","","","",""
75375405,5992822,"2019-09-02 10:44:19","37.163.xxx.xxx",15007,15673,141,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,11,"Iliad Italia","1","Iliad","NOKIA","RM-974_1176","6.1.0.0","02040.00019.14484.24001",2,"Italy","Italy","country","Italy","IT","","","",""
75375418,5963331,"2019-09-02 10:50:18","37.162.xxx.xxx",16280,12029,118,"Milano","Italy","IT",45.4654,9.1859,"SIPORTAL SRL","Italy","IT","Lombardy","25","Rho",45.534,9.053,7.96689,11,"Iliad Italia","1","Iliad","NOKIA","RM-1038_1012","3.0.0.0","02177.00000.15184.36004",1,"Rho MI, Italy","Rho","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Rho","20017"
75375421,5608377,"2019-09-02 10:50:44","176.59.xxx.xxx",10557,4211,115,"Novorossiysk","Russia","RU",44.7536,37.7628,"Noviy Internet","Russia","RU","Krasnodar Krai","KDA","Krymsk",44.889,37.956,13.3324,8,"T2 Mobile LLC","1","Rostelecom","ARCHOS","40Cesium","5703.8041.0.20","01068.00029.57034.08048",1,"Krymsk, Krasnodar Krai, Russia","Krymsk","locality","Russia","RU","Krasnodar Krai","Krymsky District","","353388"
75375424,5963331,"2019-09-02 10:51:34","37.162.xxx.xxx",20080,10641,131,"Milano","Italy","IT",45.4654,9.1859,"SIPORTAL SRL","Italy","IT","Lombardy","25","Rho",45.534,9.053,7.96689,11,"Iliad Italia","1","Iliad","NOKIA","RM-1038_1012","3.0.0.0","02177.00000.15184.36004",1,"Rho MI, Italy","Rho","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Rho","20017"
